INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,NIFTY     ,03/11/2022,00016650.00,PE      ,00000034.05,00000036.10,00000019.80,00000022.55,000000000016150,            38150,              763,              414,      636262355.00,        1064855.00
OPTIDX    ,NIFTY     ,03/11/2022,00016700.00,CE      ,00000761.10,00000761.10,00000743.75,00000743.75,000000000003750,              250,              005,              004,        4363485.00,         188485.00
OPTIDX    ,NIFTY     ,03/11/2022,00016700.00,PE      ,00000043.60,00000045.80,00000022.35,00000024.85,000000000195650,           406100,             8122,             4214,     6795115690.00,       13245690.00
OPTIDX    ,NIFTY     ,03/11/2022,00016750.00,PE      ,00000042.10,00000051.35,00000026.20,00000029.00,000000000014250,            48800,              976,              405,      819137822.50,        1737822.50
OPTIDX    ,NIFTY     ,03/11/2022,00016800.00,CE      ,00000681.00,00000777.00,00000681.00,00000764.20,000000000003350,             1950,              039,              039,       34184990.00,        1424990.00
OPTIDX    ,NIFTY     ,03/11/2022,00016800.00,PE      ,00000054.55,00000056.90,00000025.65,00000032.15,000000000170550,           507800,            10156,             5213,     8552722520.00,       21682520.00
OPTIDX    ,NIFTY     ,03/11/2022,00016850.00,CE      ,00000640.00,00000673.00,00000640.00,00000673.00,000000000001600,              200,              004,              004,        3499737.50,         129737.50
OPTIDX    ,NIFTY     ,03/11/2022,00016850.00,PE      ,00000059.60,00000061.40,00000034.20,00000036.65,000000000025500,            49000,              980,              513,      827986002.50,        2336002.50
OPTIDX    ,NIFTY     ,03/11/2022,00016900.00,CE      ,00000597.00,00000645.00,00000574.45,00000645.00,000000000003350,             2200,              044,              034,       38489792.50,        1309792.50
OPTIDX    ,NIFTY     ,03/11/2022,00016900.00,PE      ,00000065.90,00000074.40,00000039.10,00000041.70,000000000149950,           429950,             8599,             4449,     7289482110.00,       23327110.00
OPTIDX    ,NIFTY     ,03/11/2022,00016950.00,CE      ,00000596.35,00000596.35,00000580.40,00000580.40,000000000001300,              100,              002,              002,        1753837.50,          58837.50
OPTIDX    ,NIFTY     ,03/11/2022,00016950.00,PE      ,00000074.95,00000079.95,00000042.80,00000048.20,000000000017650,            34500,              690,              350,      586783987.50,        2008987.50
OPTIDX    ,NIFTY     ,03/11/2022,00017000.00,CE      ,00000532.00,00000613.20,00000488.85,00000598.00,000000000039550,            43550,              871,              529,      764075860.00,       23725860.00
OPTIDX    ,NIFTY     ,03/11/2022,00017000.00,PE      ,00000086.65,00000090.00,00000050.40,00000053.75,000000000324650,           866900,            17338,             7594,    14797081647.50,       59781647.50
OPTIDX    ,NIFTY     ,03/11/2022,00017050.00,CE      ,00000480.40,00000520.65,00000476.65,00000507.00,000000000001850,              450,              009,              009,        7895352.50,         222852.50
OPTIDX    ,NIFTY     ,03/11/2022,00017050.00,PE      ,00000094.95,00000099.90,00000057.70,00000061.70,000000000017850,            35650,              713,              407,      610537567.50,        2705067.50
OPTIDX    ,NIFTY     ,03/11/2022,00017100.00,CE      ,00000427.00,00000526.00,00000415.60,00000511.55,000000000014550,            12550,              251,              167,      220423702.50,        5818702.50
OPTIDX    ,NIFTY     ,03/11/2022,00017100.00,PE      ,00000115.50,00000115.50,00000066.00,00000069.90,000000000192700,           369850,             7397,             4330,     6356744660.00,       32309660.00
OPTIDX    ,NIFTY     ,03/11/2022,00017150.00,CE      ,00000402.85,00000479.45,00000387.90,00000477.15,000000000003650,             1850,              037,              032,       32500637.50,         773137.50
OPTIDX    ,NIFTY     ,03/11/2022,00017150.00,PE      ,00000119.80,00000130.05,00000075.00,00000081.05,000000000022000,            32200,              644,              353,      555318475.00,        3088475.00
OPTIDX    ,NIFTY     ,03/11/2022,00017200.00,CE      ,00000356.05,00000449.00,00000345.50,00000438.45,000000000027400,            38000,              760,              475,      668717772.50,       15117772.50
OPTIDX    ,NIFTY     ,03/11/2022,00017200.00,PE      ,00000138.55,00000143.05,00000085.90,00000090.75,000000000211200,           473150,             9463,             5021,     8192013650.00,       53833650.00
OPTIDX    ,NIFTY     ,03/11/2022,00017250.00,CE      ,00000332.50,00000409.00,00000315.35,00000397.55,000000000003750,             2950,              059,              056,       51959300.00,        1071800.00
OPTIDX    ,NIFTY     ,03/11/2022,00017250.00,PE      ,00000148.95,00000160.00,00000098.65,00000103.80,000000000028800,            67500,             1350,              751,     1173071215.00,        8696215.00
OPTIDX    ,NIFTY     ,03/11/2022,00017300.00,CE      ,00000295.00,00000377.50,00000280.00,00000365.95,000000000042150,           103100,             2062,             1282,     1817846645.00,       34216645.00
OPTIDX    ,NIFTY     ,03/11/2022,00017300.00,PE      ,00000174.00,00000183.95,00000112.05,00000117.95,000000000185500,           621000,            12420,             4899,    10832975760.00,       89675760.00
OPTIDX    ,NIFTY     ,03/11/2022,00017350.00,CE      ,00000266.85,00000339.45,00000251.95,00000329.05,000000000004000,            14300,              286,              215,      252313012.50,        4208012.50
OPTIDX    ,NIFTY     ,03/11/2022,00017350.00,PE      ,00000186.95,00000203.80,00000127.80,00000132.80,000000000018850,            63600,             1272,              674,     1113784180.00,       10324180.00
OPTIDX    ,NIFTY     ,03/11/2022,00017400.00,CE      ,00000246.00,00000309.95,00000223.20,00000299.05,000000000061050,           432100,             8642,             5205,     7631323122.50,      112783122.50
OPTIDX    ,NIFTY     ,03/11/2022,00017400.00,PE      ,00000215.90,00000224.00,00000144.90,00000149.95,000000000173300,           811550,            16231,             8924,    14273630425.00,      152660425.00
OPTIDX    ,NIFTY     ,03/11/2022,00017450.00,CE      ,00000210.70,00000278.30,00000198.00,00000266.95,000000000013300,           137300,             2746,             1520,     2428470930.00,       32585930.00
OPTIDX    ,NIFTY     ,03/11/2022,00017450.00,PE      ,00000237.05,00000247.25,00000164.00,00000171.75,000000000056850,           234850,             4697,             2148,     4147129782.50,       48997282.50
OPTIDX    ,NIFTY     ,03/11/2022,00017500.00,CE      ,00000256.50,00000256.50,00000174.00,00000238.30,000000000291500,          1249050,            24981,            12853,    22122541252.50,      264166252.50
OPTIDX    ,NIFTY     ,03/11/2022,00017500.00,PE      ,00000235.00,00000295.40,00000182.50,00000190.95,000000000265900,          1041450,            20829,            10930,    18460762772.50,      235387772.50
OPTIDX    ,NIFTY     ,03/11/2022,00017550.00,CE      ,00000198.00,00000221.00,00000140.90,00000212.30,000000000038500,           127000,             2540,             1433,     2253603152.50,       24753152.50
OPTIDX    ,NIFTY     ,03/11/2022,00017550.00,PE      ,00000247.60,00000302.10,00000205.60,00000214.45,000000000033350,            95400,             1908,             1063,     1697018505.00,       22748505.00
OPTIDX    ,NIFTY     ,03/11/2022,00017600.00,CE      ,00000160.00,00000194.85,00000131.15,00000186.35,000000000262800,           782850,            15657,             7504,    13905898257.50,      127738257.50
OPTIDX    ,NIFTY     ,03/11/2022,00017600.00,PE      ,00000319.65,00000329.65,00000228.35,00000237.05,000000000102500,           247800,             4956,             2997,     4427849477.50,       66569477.50
OPTIDX    ,NIFTY     ,03/11/2022,00017650.00,CE      ,00000120.05,00000169.10,00000112.95,00000163.20,000000000027300,            74700,             1494,              853,     1329347047.50,       10892047.50
OPTIDX    ,NIFTY     ,03/11/2022,00017650.00,PE      ,00000342.10,00000353.60,00000254.70,00000266.40,000000000005700,             8950,              179,              109,      160620182.50,        2652682.50
OPTIDX    ,NIFTY     ,03/11/2022,00017700.00,CE      ,00000106.30,00000146.25,00000095.50,00000138.95,000000000168950,           708800,            14176,             7200,    12632573315.00,       86813315.00
OPTIDX    ,NIFTY     ,03/11/2022,00017700.00,PE      ,00000380.50,00000386.00,00000281.00,00000290.00,000000000019650,            45300,              906,              510,      816763925.00,       14953925.00
OPTIDX    ,NIFTY     ,03/11/2022,00017750.00,CE      ,00000119.90,00000124.75,00000078.90,00000117.65,000000000032650,           108400,             2168,             1250,     1935316322.50,       11216322.50
OPTIDX    ,NIFTY     ,03/11/2022,00017750.00,PE      ,00000401.00,00000425.00,00000324.00,00000333.25,000000000002850,             2650,              053,              048,       48010675.00,         973175.00
OPTIDX    ,NIFTY     ,03/11/2022,00017800.00,CE      ,00000080.00,00000105.65,00000067.20,00000100.70,000000000275950,           762600,            15252,             7166,    13641289492.50,       67009492.50
OPTIDX    ,NIFTY     ,03/11/2022,00017800.00,PE      ,00000449.95,00000466.00,00000340.45,00000353.05,000000000028000,            33100,              662,              410,      602105527.50,       12925527.50
OPTIDX    ,NIFTY     ,03/11/2022,00017850.00,CE      ,00000064.00,00000090.00,00000056.70,00000085.65,000000000027950,            56150,             1123,              713,     1006547877.50,        4270377.50
OPTIDX    ,NIFTY     ,03/11/2022,00017850.00,PE      ,00000459.80,00000481.45,00000352.80,00000379.70,000000000002900,              750,              015,              014,       13701930.00,         314430.00
OPTIDX    ,NIFTY     ,03/11/2022,00017900.00,CE      ,00000056.20,00000074.15,00000046.20,00000070.00,000000000206900,           545100,            10902,             5733,     9790214222.50,       32924222.50
OPTIDX    ,NIFTY     ,03/11/2022,00017900.00,PE      ,00000534.70,00000534.70,00000410.00,00000423.50,000000000004400,             3850,              077,              072,       70718237.50,        1803237.50
OPTIDX    ,NIFTY     ,03/11/2022,00017950.00,CE      ,00000045.10,00000061.25,00000038.65,00000057.15,000000000035800,           112650,             2253,             1359,     2027587097.50,        5519597.50
OPTIDX    ,NIFTY     ,03/11/2022,00017950.00,PE      ,00000561.05,00000573.60,00000474.30,00000474.30,000000000001950,              550,              011,              010,       10177470.00,         304970.00
OPTIDX    ,NIFTY     ,03/11/2022,00018000.00,CE      ,00000039.95,00000050.00,00000031.80,00000047.60,000000000571900,          1848950,            36979,            12869,    33356133437.50,       75033437.50
OPTIDX    ,NIFTY     ,03/11/2022,00018000.00,PE      ,00000609.15,00000620.00,00000485.40,00000502.10,000000000029700,            41400,              828,              407,      768001885.00,       22801885.00
OPTIDX    ,NIFTY     ,03/11/2022,00018050.00,CE      ,00000032.00,00000040.00,00000024.75,00000037.35,000000000046700,           135150,             2703,             1162,     2443920055.00,        4462555.00
OPTIDX    ,NIFTY     ,03/11/2022,00018050.00,PE      ,00000622.35,00000622.35,00000596.70,00000596.70,000000000000350,              100,              002,              002,        1865952.50,          60952.50
OPTIDX    ,NIFTY     ,03/11/2022,00018100.00,CE      ,00000025.60,00000032.10,00000020.75,00000029.95,000000000347800,           860600,            17212,             7457,    15599634415.00,       22774415.00
OPTIDX    ,NIFTY     ,03/11/2022,00018100.00,PE      ,00000605.20,00000605.20,00000584.20,00000584.20,000000000000350,              100,              002,              002,        1869470.00,          59470.00
OPTIDX    ,NIFTY     ,03/11/2022,00018150.00,CE      ,00000018.90,00000025.25,00000016.70,00000023.50,000000000022400,           101300,             2026,              944,     1840697445.00,        2102445.00
OPTIDX    ,NIFTY     ,03/11/2022,00018200.00,CE      ,00000017.90,00000019.60,00000013.65,00000018.55,000000000305600,           778950,            15579,             5445,    14189690690.00,       12800690.00
OPTIDX    ,NIFTY     ,03/11/2022,00018250.00,CE      ,00000016.50,00000016.50,00000010.00,00000014.60,000000000022600,            82900,             1658,              803,     1514034600.00,        1109600.00
OPTIDX    ,NIFTY     ,03/11/2022,00018300.00,CE      ,00000012.65,00000012.65,00000008.90,00000011.50,000000000159500,           272100,             5442,             2509,     4982302592.50,        2872592.50
OPTIDX    ,NIFTY     ,03/11/2022,00018350.00,CE      ,00000007.05,00000010.50,00000007.05,00000009.20,000000000018050,            21400,              428,              209,      392880907.50,         190907.50
OPTIDX    ,NIFTY     ,03/11/2022,00018400.00,CE      ,00000009.35,00000009.35,00000006.55,00000007.50,000000000123850,           255550,             5111,             2046,     4704026290.00,        1906290.00
OPTIDX    ,NIFTY     ,03/11/2022,00018450.00,CE      ,00000006.95,00000007.80,00000006.05,00000006.70,000000000007700,            15450,              309,              138,      285155077.50,         102577.50
